,sqrR0-15,sqrR176-191,sqrR192-207,sqrR208-223,sqrR224-239,sqrR240-255,sqrG0-15,sqrG96-111,sqrG112-127,sqrG128-143,sqrG144-159,sqrG160-175,sqrG176-191,sqrG192-207,sqrG208-223,sqrG224-239,sqrG240-255,sqrB48-63,sqrB64-79,sqrB80-95,sqrB96-111,sqrB112-127,sqrB128-143,sqrB144-159,sqrB160-175,sqrB176-191,sqrB192-207,sqrB208-223,sqrB224-239,sqrB240-255,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,G16-31,G32-47,G48-63,G64-79,G80-95,B0-15,B16-31,B32-47,Exposure,Contrast,Highlights,Shadows,Temperature
800_1777,0.3116523497976323,0.2101322211804235,0.1754241765176221,0.14094344743417528,0.1319313511112743,0.33906737651598273,0.4026229721596145,0.279190847762429,0.2396773234605636,0.2057260284195973,0.19665669341905187,0.19947322360794786,0.1499697532028245,0.13816240206513294,0.1182907895469754,0.10464296732858219,0.294145835097599,0.30361262331179495,0.2950957238696154,0.24225712439431477,0.21828736131446327,0.20793933971589354,0.18472421186735632,0.14717383178555637,0.1253507535719236,0.10485161858260016,0.0910649047537297,0.08796028439432921,0.09330157594088492,0.24384170014847045,0.09072727909328876,0.0930800099710228,0.08719051678216949,0.0763138330985548,0.058839522025104174,0.04943283752011327,0.046449816005121165,0.06334379615424167,0.06553241694466104,0.04479597058812519,0.1338288033957851,0.1035039182728462,0.07577435077697127,0.06008680823551873,0.055477081951986265,0.2780965442962909,0.13880790124283252,0.08757315588377328,0.47,33,-48,22,4250
800_1785,0.11495922768103439,0.2486356387060843,0.1897986115339065,0.14730525562994853,0.1377454831840827,0.153550436119483,0.14460851254656074,0.22369980513065427,0.2623846328564563,0.29222115903427176,0.22321637740618527,0.1715652611176864,0.15374758920479845,0.112406942093015,0.05707484944330209,0.024964854856860518,0.048200680184308384,0.29037639818707517,0.30144806742325875,0.3009044497958477,0.25345679298786505,0.20061831893125065,0.14463306541793267,0.0855680538181229,0.042537306454389204,0.01694635328896555,0.018971824930196352,0.01765983360979792,0.01713212983548452,0.03512390012760729,0.030868771606543617,0.04177515585778873,0.03655949945817797,0.06873217828312111,0.14235746314982586,0.17907903577038373,0.141816356793497,0.057738921936007964,0.05029261252468808,0.07547079390966051,0.06976608284360887,0.07177088492166868,0.1826338826718025,0.2346432375523517,0.09425586617865617,0.12102194065435715,0.2354132777557447,0.24080763302936545,0.7,33,-48,22,4200
800_1786,0.22043405960025914,0.22560217321594175,0.16901226918583706,0.12890485983763406,0.11513101833632895,0.27389588243034746,0.34250977808260696,0.2901369914132246,0.29486659016934136,0.2534013454044704,0.2614618207795665,0.1893895558340397,0.13827621479070926,0.12899376751720573,0.12401188819556792,0.11260169644731513,0.22342215758183054,0.41229256223335886,0.34530526008535073,0.3206007310017179,0.2480694964918688,0.2434326012427512,0.16579870431812285,0.1333311940862235,0.12248155753710367,0.10473065674269674,0.08334016867947198,0.07041335418358925,0.06593713801253506,0.1482580755690804,0.06343058567207183,0.03645093686435556,0.050050658873648776,0.06403882797321124,0.1322728955317354,0.09754927101209183,0.07815369930892091,0.08265406474426462,0.08067147615839923,0.08178435284912948,0.060628492638112874,0.054692590591961215,0.07693126908791346,0.14400874864764698,0.09312198714028733,0.16699508869872207,0.07249619535453394,0.1382366539026711,0.65,33,-48,22,4250
800_1788,0.06005379401090856,0.2106781490322357,0.17610299460939505,0.16306901760783984,0.15319993416167332,0.15998938809495591,0.0842458435127705,0.26176973369223555,0.3270482416421045,0.24626911402627014,0.19760751967614087,0.1752218012871668,0.1687884272651549,0.13270667015718796,0.06502219187550515,0.02252219706846858,0.04826659382169076,0.34719392438929997,0.34160680512352065,0.2815029699510374,0.23050911721857836,0.20173835968803652,0.16571475961662835,0.10079690679140911,0.04717293121320527,0.01905145670471395,0.019765543182328062,0.019830888595318324,0.018618877600252253,0.031505801712368234,0.014343502396634868,0.02363969748691909,0.025604641898687098,0.07323045174150476,0.15485529134742915,0.1858040535466827,0.13438469122089758,0.07018709320682233,0.08929953234405577,0.07398871081149108,0.03836905952863575,0.06242478517048181,0.19205628453000656,0.2336459701146777,0.10735731230727663,0.07789049557612936,0.2274824829960809,0.2419785896067501,0.47,33,-48,22,4000
800_1791,0.0358955798299088,0.20202959410835203,0.15004728040318,0.15572845922831488,0.16777666368231411,0.15135262024473262,0.0851207065007025,0.25359918502003986,0.3349162796393384,0.25200873339982444,0.1811325416896911,0.15957395258647972,0.18637089882934116,0.11544164789204012,0.05888741012675841,0.02272417208579689,0.052167440199283786,0.31265276643749085,0.3454556097218194,0.2882058870838141,0.21963330033974782,0.19389586406026385,0.16301347302377747,0.1042262604116011,0.04780962339319674,0.026931076971644374,0.03237364562388418,0.021004450254006546,0.010382286138837883,0.027341890517755436,0.01088733625050345,0.020726977408190288,0.029506591819401167,0.08858897585396151,0.1702415616806194,0.18967633042577892,0.12110581241484827,0.06232701277361132,0.09378627240314642,0.07322651552169833,0.033971999218701664,0.07420121162901365,0.2168858489649889,0.2342946756543869,0.08037158025076857,0.08412709178427798,0.2384848229273628,0.2486075691249745,0.47,47,-48,22,4000
800_1795,0.10464901723337784,0.36145724246106525,0.2850669663885076,0.19971925232590618,0.1647726762115345,0.1640350667650262,0.2181978750989697,0.26036928573033086,0.3493912314172802,0.38673692911819774,0.3549741981243063,0.21308722917190864,0.17258679281950193,0.11852407181243887,0.03650653302664764,0.040113440645943015,0.042623284244117744,0.2717193398514294,0.3875209458859708,0.42000623981234453,0.34787673771416766,0.23177370553446403,0.16738211945032247,0.0736764023901724,0.044802364816872074,0.037904455613605295,0.01041537401078409,0.010624696598289757,0.012814842619604971,0.009396991461362782,0.046014987583566216,0.051224147844195725,0.040738471170025096,0.0761011395989438,0.09143841362964827,0.038988092026727095,0.04327246084094391,0.06340751887348582,0.10192166801470726,0.13008185245220438,0.0840886104186178,0.0742645214580683,0.1284637082735927,0.054235245892072924,0.05190018671444889,0.16698286714911326,0.14195693214001096,0.07855092719721991,0.8,50,-48,22,4000
800_1799,0.2007861201470675,0.17719259577381202,0.1665239565953744,0.15286510550845278,0.13180015632831146,0.4135959914880441,0.30546886662495654,0.27388618419310723,0.23401701977146275,0.18158476028633155,0.15943762179646556,0.16066951453553777,0.1591818165517283,0.1509704904275263,0.14800489379417056,0.13225070372124612,0.37286321993108174,0.2908119828381897,0.2956428067118326,0.2324035969673413,0.200183110048648,0.18822418945252423,0.17373038112396313,0.14610160708948428,0.1409808420937695,0.1304520490521941,0.1203954343909651,0.11370622570259137,0.10068734059743949,0.3146512308578323,0.07467958620255312,0.10656219590637543,0.1022632107794508,0.07722318245188067,0.054552015245447255,0.05791616193134836,0.0668616205686698,0.05491169765251558,0.05284069551407471,0.04094645772147595,0.1473157238053105,0.11915644772623026,0.07476340291101898,0.06266682139955901,0.06224707723292666,0.2264470094528732,0.15024784972294514,0.09682704349264144,0.5,33,-81,6,4250
800_1802,0.009767556489936425,0.2819048129159143,0.2629237212143098,0.16414963801928573,0.1422440893312093,0.35342097282283214,0.006376199546606142,0.3257286498327592,0.3425854741374716,0.3101619598549702,0.2526121423477582,0.26372334679440895,0.14230271154591653,0.1303149293500422,0.11261477401373664,0.0901306379657675,0.3042319810753696,0.4064287699089732,0.35324565028911303,0.3517311622108432,0.29575874705225114,0.27180963656540996,0.2013767998870047,0.15673115226210638,0.12246200394619054,0.09229230497223938,0.08371469609475041,0.06722576390071622,0.06342394212032343,0.2781837864159281,0.013519648838545402,0.0479620951391484,0.026499595147406203,0.0395907190212895,0.09027951344579654,0.08303282267808725,0.08365716769661666,0.09367704918502084,0.10023853492027036,0.10076337340313343,0.03106825262009104,0.06259828162810419,0.0762537988650034,0.10706138014546507,0.11935557090161344,0.01148690785766365,0.09047467287536068,0.14143470862834795,-0.25,59,-48,22,4200
800_1805,0.19563569218498977,0.29004903130142834,0.21735557504085368,0.12399956865420071,0.08971233642923218,0.20781963807744996,0.26025836274214087,0.28216393581078886,0.3473647733626734,0.37705475234231584,0.26504543343976067,0.22416168450568358,0.10935422203106634,0.055867473295240444,0.0557718072102116,0.05991314321049215,0.196842345810147,0.32826338873020355,0.31363511644802194,0.3851538524602619,0.35322176603719463,0.2655523789814638,0.15451159746236132,0.06980736097566781,0.05834997882194434,0.06519869367436061,0.06704351353266462,0.060332287031828746,0.058869644932486066,0.16625827668901985,0.04404676757629495,0.030416987161207082,0.04047945139115367,0.05967256927141287,0.08126166139525175,0.11035596859744397,0.0784360060944794,0.07920819332685775,0.1098561512600638,0.1300078350042357,0.05068130734907102,0.0687547220874671,0.07389190182506272,0.1257367062020951,0.08972783710061683,0.12149002049917212,0.11305673837890284,0.14005747211229555,0.47,33,-48,22,4250
800_1806,0.18832791855427383,0.2903761138041885,0.22252319351146566,0.12403141937450103,0.08319918284903619,0.20470205570152097,0.2546520220387095,0.2823492749171688,0.3449455580358543,0.3702412450000652,0.27277201801200623,0.22493145621072358,0.102632252504087,0.05829570349190314,0.054014485621471146,0.05832898261925254,0.19399003355440606,0.3292426359725037,0.3121074540966048,0.380920829100699,0.3495962822157304,0.272213604022058,0.1523177110891705,0.06994582498811353,0.05617995781827262,0.061476634475723685,0.06470199906674158,0.06006066895634456,0.05601459745413345,0.16679688723692782,0.04523646936828241,0.03072092939269468,0.041277953491608635,0.06010629665246251,0.08209374523111831,0.11164121317927868,0.08187554652898081,0.07762519986637773,0.10823910812195743,0.12767244551446008,0.051669408624538365,0.06953464412939518,0.07438852614497753,0.12773468182902206,0.09315548629766104,0.11942394551699248,0.11418095578683768,0.1453837005046509,0.47,33,-48,22,4250
800_1807,0.194003725837618,0.23311174018192377,0.15232439737736966,0.11362812805542788,0.10058066547170716,0.29421114631994966,0.2798182238547982,0.316785180288998,0.3141637588960156,0.28632160728618833,0.24124780961045356,0.1363631000223961,0.10298553491340291,0.1005764234815489,0.1091414423612018,0.10253283609996372,0.25333974689035776,0.3911376610002983,0.3563964470281836,0.307088816521435,0.3008260890403331,0.1565117300264243,0.11607286362063911,0.10591820837117832,0.11131103465598154,0.11168073622616989,0.10155378453313794,0.09686424429052964,0.08775569872226693,0.19852939188480687,0.07909173076740983,0.06131581717354535,0.05129387123419374,0.06555479559293123,0.061172324069692335,0.08731066782731016,0.09306445777388547,0.09388787091577283,0.09735419416056562,0.08518499902778122,0.09561691739928067,0.08418806190225887,0.06943780761695417,0.0862356118779369,0.12106867982380708,0.15111604768738554,0.13318342850360448,0.1100324828969873,0.2,33,-48,9,4200
800_1811,0.1911535527503546,0.236968239649575,0.16306690759706632,0.09820029587317707,0.08709861698962507,0.36289693942240764,0.24946429282405566,0.3539704880091454,0.3318987652433125,0.3117812744397465,0.24396053884573324,0.15713895140336306,0.09720394344999662,0.08630364308789087,0.08089945854921626,0.081499813069114,0.34909026974811164,0.37793435785159285,0.3491151856805903,0.32886632817372524,0.30247827660304627,0.23310400576350007,0.1251884799028688,0.102261466150242,0.08975466833027851,0.08649925290865068,0.0904193904427702,0.0856191865544067,0.08770596850972455,0.31760767236670123,0.05844581746642213,0.02680995093983716,0.027753872965029413,0.06582353205426192,0.07152780270411144,0.07140104541593897,0.08479027600663179,0.1272752451521737,0.10601129028954943,0.09195306748783737,0.057128835392022174,0.046312240993984136,0.08625628391342388,0.08127396552289845,0.09797950258953717,0.10137888257160782,0.11123927834281952,0.10294153430875247,0.47,33,-48,22,4100
800_1815,0.3436417860311219,0.2836553880459895,0.2419098704779188,0.18903859618623714,0.16069109949299856,0.2700469466916569,0.4407097220000007,0.28530286096654195,0.25371931190746333,0.22506009685780087,0.24049787260190192,0.2622769760792883,0.25566020619274454,0.17581914802021262,0.15136589593693348,0.13661690240052252,0.24732722269692087,0.3362483185560117,0.3077393730449482,0.24304342705147625,0.2399166007759454,0.27916703675434595,0.2646437855602023,0.21879967144032939,0.18295855662438812,0.12828442849593916,0.10005727623985494,0.0760559595079382,0.06022383251247427,0.13762993158108192,0.06284695162622582,0.04186827635852433,0.023200134591191367,0.058005731576454375,0.068094180362326,0.05448710890765992,0.06195367746427729,0.07337933994383372,0.07957255515607359,0.0850390285827913,0.04072300155092565,0.03574137131071605,0.0737762925720064,0.06400263126659958,0.06945886501661801,0.2327167469802313,0.05486371981249722,0.10388352951306044,0.65,19,-48,22,4200
800_1817,0.31272380680946726,0.2205051002453828,0.20609885702682784,0.21137703572294306,0.20531518862909495,0.32658155044215137,0.39219778445051534,0.27271696487486846,0.2619332489444658,0.27067797448273945,0.23996151398875523,0.24043176616547604,0.22360066728241623,0.18861191258802512,0.1311247913274807,0.10248893341513125,0.21347028281975874,0.3211965871741769,0.28686047512108576,0.2912934116949619,0.30021047814074864,0.27817003216232855,0.2275601328241624,0.17660558380682545,0.12530616848312115,0.09126342961130458,0.07481899899774837,0.06513470100503628,0.05419585504408114,0.17122872803194356,0.08248582575505503,0.054845332436058734,0.049190801291036056,0.058026623820042415,0.05587320879977997,0.054129435899513766,0.0587777261267443,0.06938842595029154,0.07034825801078536,0.06454885746127806,0.08044482697038355,0.06354118519082902,0.07502118401932194,0.0640389656032744,0.07265667200818117,0.21162075584669024,0.10383734086386316,0.09762829819435964,0.47,33,-48,22,4250
800_1818,0.12557519517362947,0.25359652574159885,0.2888330752594996,0.26569263990353786,0.177944347461738,0.23286771663856726,0.1967709456325902,0.32502437633436326,0.2809388363036345,0.27247391197277504,0.2588126227501686,0.2864553502591676,0.22449813686020206,0.16975265583328233,0.14038692038354827,0.09200763542778054,0.1362178866432471,0.40006920404336294,0.3143431468179581,0.3388861308714771,0.298063650769519,0.2642410063254221,0.2536096047811554,0.1751788312479833,0.1341128904408585,0.09995874100594605,0.0737550047147776,0.053411313625629044,0.041260833187235696,0.09998159441412598,0.029232983253834537,0.05542860864374051,0.05975842290481353,0.050217411458176216,0.07295932051707504,0.0923165760106616,0.1039355812029484,0.09798561336434156,0.06254903759150472,0.05562742903298475,0.06296652462510123,0.06350608952472266,0.06936045952145697,0.10667813547158336,0.1249752541146434,0.09317483708454163,0.08965092942132173,0.14182337592671826,0.47,33,-48,22,4250
800_1825,0.06822115318512739,0.31802067405857365,0.19300705589138192,0.13254281093390932,0.09168050878695384,0.17808034436681733,0.21046311291551337,0.42547199506676375,0.371740411033948,0.34346668092471916,0.2713638373046278,0.19723210756499718,0.1315773375214552,0.08462628352150632,0.053231149399556005,0.03661645189411985,0.1660007114271754,0.4342410597558631,0.42213476870537797,0.40389712346122153,0.28576987597031617,0.23351245708624843,0.1462248650013599,0.09472889050452972,0.05644172233368019,0.04273550528718423,0.03309180201435204,0.022139460403229755,0.01995335176645446,0.15824189163993482,0.06094355537870396,0.09830615378144654,0.02605083856345924,0.02751403881696281,0.029980204392755238,0.05350924730889185,0.09576486971718012,0.15794263645029827,0.14050537538985092,0.10875456023451284,0.1088583333021372,0.0362449046598016,0.03639216882738525,0.06013770383287615,0.10814185871932694,0.1385933359743625,0.05339936346646308,0.07952774280750795,0.47,33,-48,22,4200
800_1826,0.06728163147162455,0.3107920020827777,0.19021279315658857,0.13141720187976644,0.08978839685537011,0.18083619324609493,0.21170526673833387,0.41849666401346747,0.3767179134623191,0.3453565927369598,0.2659112515939205,0.1959483599341654,0.13245431124542217,0.08156699628727444,0.054948665604061246,0.03948440582656844,0.16775746716439288,0.4282028803032339,0.42181588533913156,0.4038468589349388,0.2867245690883848,0.23224477312415623,0.14727451333495692,0.09201631097660924,0.05733636904013963,0.0447285775556557,0.03823776587368697,0.02815775679746734,0.020260686720539486,0.15820387922634668,0.06067718615445969,0.10271972969896012,0.026296811012342883,0.02834890278010525,0.03037305564504568,0.05311025775578437,0.0947838151009467,0.15405813802159316,0.1436218705400978,0.11067667417062473,0.11337537950113614,0.03554445021634345,0.036684522607554594,0.06075169907065575,0.10647499349835582,0.1450621966771038,0.050133264437558785,0.08113845496270886,0.3,33,-48,22,4200
800_1827,0.09931878919402724,0.2795017327567302,0.18391876291381917,0.1245555041330682,0.07628579202408284,0.17477083706924576,0.22889297495151095,0.4093022050874212,0.38721532090000405,0.3501311243046118,0.24150844094065246,0.1921230904904998,0.12577297651605987,0.0716374362270372,0.050044522770870584,0.038834201164786496,0.16315651681341398,0.42041787355923554,0.4250726056383722,0.4047745012248962,0.2832789128501605,0.2230120119242217,0.14175229790577631,0.0823500375241772,0.05641098955345991,0.04176740478659508,0.038712094127824434,0.020984783775251578,0.019068064948025973,0.1545272737370141,0.06330393848794988,0.10619153062026676,0.023250892558485614,0.030234241963340194,0.03494058455121258,0.055528252809470005,0.094440785931521,0.1503287762000846,0.15128701175184572,0.1168039921086225,0.1227399492067994,0.02833183665227313,0.03847299775233591,0.06495409541925311,0.1062323516970007,0.16693841263871184,0.04469186720834924,0.07912489961263193,0.47,33,-48,22,4200
800_1828,0.10428038657660507,0.30398886257424373,0.1377758543630076,0.0938698278781022,0.06596134615628657,0.26156386727501274,0.21203078270395156,0.41955326490300926,0.3417256773641357,0.3796548308593846,0.2682129014429323,0.14491654902687265,0.09598328642012563,0.06759327004053928,0.05567301028721213,0.04934661799485747,0.2519735054160176,0.4172286019726493,0.40872653457453595,0.4083556613936417,0.3152923385331339,0.19047360186649598,0.10107506856038352,0.08241135071620599,0.06128919023694964,0.05176407730952632,0.047233868948943616,0.0324386252932149,0.029346786591453983,0.24271385651308805,0.05918508358769204,0.09499725180289878,0.018290402295977747,0.025958653947153142,0.032642905698743424,0.055963108757037576,0.09763983159365264,0.15772542868461553,0.10969594986654288,0.14405746969000646,0.11737661574941552,0.024403571863482427,0.03408659000929058,0.05712258698715461,0.10936858299830506,0.14588398578424586,0.052395242051643635,0.07164165029235929,0.47,33,-48,22,4200
800_1830,0.22433193700288875,0.17361095479387345,0.15636788866391416,0.10387110288944051,0.08238997146044263,0.12386819508446725,0.29968294015219077,0.44973632815022413,0.3166514256779057,0.2414050431508616,0.1942900491633582,0.16367867990977653,0.11394623687776652,0.08534354441087814,0.07636441190927469,0.06692557639313652,0.06996805608772673,0.4540268210773241,0.41450573411560415,0.23767436406232628,0.2616467803351863,0.1858568766999174,0.137933796429451,0.0943174118841259,0.08011787231199266,0.0659087447275859,0.056621393636283865,0.025558703640707045,0.0031083163342865753,0.004845584461701871,0.14229990625741135,0.12214351556507932,0.03807877019941385,0.026436533052465242,0.032517387081139416,0.049392016443379316,0.10606196567880576,0.1724373117083106,0.11281951920203633,0.05997593345663519,0.2021767185425571,0.06203964120172846,0.03355186968789245,0.03982369919221062,0.11177823767016304,0.21252179234420115,0.13064872315635725,0.07680649367265052,0.47,33,-48,22,4200
800_1834,0.1765468921964853,0.38467182362201036,0.25451519402666445,0.15677241886041315,0.13423505825024612,0.1730537086218778,0.22473789787468604,0.22424019838240986,0.32982709464642407,0.43308622863146456,0.3092190071859113,0.19789071523939133,0.15386507999177032,0.14310686079517557,0.14612157646565455,0.03995461303303284,0.04924024062408128,0.2888762909228056,0.36399012290833443,0.41986855645813215,0.31724667368629095,0.2233125426885986,0.1756089989683346,0.1808512619205081,0.10794472628831107,0.036191128541437856,0.02403400455796182,0.01675769616851719,0.01608981506445201,0.027963037046255048,0.06995628759089915,0.1473129436780346,0.09309663568265282,0.024148405726379545,0.02118016568017108,0.029416912070244626,0.03595180767729119,0.043473923727400866,0.08362091593797971,0.13537857295901773,0.1936889349172755,0.08978338459410913,0.043439543737622925,0.03147134354908075,0.04017275655840282,0.2282933718022205,0.08171680401412944,0.06884112624112039,0.47,33,-48,22,4150
800_1838,0.3325433733012831,0.13783647679451394,0.14344412653365182,0.1312084186809041,0.12083611249529559,0.3699835830920989,0.3465485290855574,0.24211033565127463,0.19339209322549217,0.18807825791371524,0.16157964774588482,0.135926083203732,0.11823318280158814,0.10151962666312181,0.10276814015477748,0.1055331460688704,0.32850530060495414,0.3576644630290308,0.36296083807132185,0.29222827073238594,0.20245294816369552,0.1648591877178776,0.1413337963942024,0.12088781118338965,0.11153263245726674,0.11152016846997621,0.11002975019526723,0.09405116580619038,0.08753444182968295,0.284841071766107,0.11534150753144735,0.09477577750525802,0.0801045504022211,0.08982657290792945,0.0990100765024964,0.07891823430978744,0.048468463667535086,0.03055596599898836,0.02391834331279746,0.02021543398942869,0.12478292986438046,0.1051266592955675,0.09719919518343224,0.1143422857468765,0.1085782285975893,0.1569446808623085,0.14102985603454976,0.11958365144228594,-0.25,33,-69,22,4650
800_1840,0.48194103852640036,0.09378445738240661,0.07990423115274466,0.07804105044819451,0.07656024887625099,0.23881551914809218,0.464821258538628,0.20225706737661978,0.13608404829673149,0.10352868637666082,0.09872363192708945,0.08451562088792995,0.07379157010765407,0.06970575119659404,0.0755180569616022,0.08897213505863946,0.19032614098495823,0.3642068694179984,0.34038636538016437,0.2202297369669451,0.129375278587216,0.11147733603378047,0.09052815731624239,0.08706400452964988,0.0947210446075054,0.10053481512640083,0.07350621468735187,0.061992069877267214,0.054405718839279485,0.13518185685406145,0.18932597933699305,0.1265989310217942,0.09049991422894464,0.07354956080595285,0.07737361211091706,0.054725291494968575,0.033857876370327486,0.018157947123190358,0.009905896270093164,0.009572886569265688,0.17994409576938394,0.1501201565503432,0.1187272896632776,0.11118273991287246,0.07678554637703723,0.3374603818100181,0.1585173245420387,0.11251136549061594,0.47,33,-63,22,4650
800_1842,0.48819647386576925,0.07866462292481205,0.06351046616993522,0.058679502146997006,0.05129238502348761,0.1116983574804293,0.4926339236049445,0.17122687933016462,0.10056958118491018,0.08471779628728811,0.08429385978167188,0.07158842878539483,0.057982041003037145,0.039228073317683604,0.04524438647446367,0.056007717321766515,0.05803969245221384,0.4714081832208523,0.38037862447478255,0.18328241331484235,0.11271958412362787,0.09307575838926958,0.07444094495053466,0.05642733367125314,0.05886309850936556,0.0476423656179296,0.012691817282215488,0.00963133752764294,0.010462836720473332,0.05236598543396967,0.13781586374755872,0.09660086224684053,0.1122003490738818,0.14179485897763106,0.11913819797985492,0.06758024218046538,0.03138416866707376,0.013366328948182607,0.006679627381468035,0.00633128569160428,0.1390702791952451,0.12596580520523504,0.16100036356357486,0.17043372077480662,0.08854801714716441,0.2641360113134114,0.12581212747670806,0.1706113736603365,0.47,33,-48,22,4650
800_1849,0.37398578591991116,0.14780883356013305,0.15854045429854804,0.18768847909938607,0.227895070620142,0.3294694591896062,0.3778665080199111,0.1714277887704923,0.14403165294654882,0.14080559708621576,0.14949361902863934,0.15690685506598417,0.17907800893278722,0.2216428142644929,0.24270291226727755,0.1820593674257109,0.1659914253234592,0.30542087890922237,0.2142751899151056,0.1641940694682903,0.14918479299830995,0.15351852387248344,0.15787887864790578,0.18655616372064468,0.24046965796501818,0.2505923461941389,0.14846818982549653,0.0658006966759099,0.048074307822853074,0.11954248081024108,0.13076224043245346,0.1277571155293175,0.12263471726050552,0.07500488861984353,0.04884155124275543,0.03390111973617308,0.026176054394924292,0.0186817396175734,0.016584780449220127,0.01709464478121114,0.14912010898539338,0.16722539884641785,0.11626635402988532,0.06443176180353959,0.04244841460076602,0.2334344051815847,0.1722219206594616,0.1590389700074364,-0.4,33,-69,22,4650
800_1851,0.005119058900432768,0.33892296438939856,0.3098145861934841,0.2768941630662933,0.21536568267523876,0.16600925086762336,0.021760744364937835,0.21787506665312395,0.22304780328399565,0.304125516195731,0.35976619568803064,0.309679731932686,0.2836197234824053,0.23324359910373885,0.14045866458151904,0.09458567319513146,0.052947798203424615,0.14694912999440563,0.1754733612740304,0.1807771241112553,0.24439319586859876,0.3242839432887532,0.36202695015801756,0.2958252374797817,0.26480292740130784,0.20441543678160495,0.11864883506625785,0.06674704280042086,0.022680523011504247,0.00301389850006783,0.00028467402264487985,0.005140372755060988,0.0236771053380866,0.01993020944653116,0.04663022149191429,0.11165613227812547,0.12236898113455175,0.11172602082419927,0.10130880134344558,0.09578559680469237,0.01963226788579744,0.0563763017326634,0.136135263046284,0.13089860429903466,0.07511730485543447,0.14776684762634384,0.17219976221929248,0.08054141574871085,1.1,52,-48,22,4700
